vertex,x,y,z,angle_defect_radians
546,2.270905829661038,12.631038630476255,-2.2213088547044477,0.1854403496063688
547,2.1779179356494387,12.605266811519277,-2.222842190961412,0.14142054909538437
552,1.6779392642260877,12.596326526066823,-2.228930992994843,0.10406368200309635
553,1.578458876490057,12.604090575792087,-2.2237887255343147,0.131913765811421
554,1.485638889505286,12.632692439774983,-2.221063773214036,0.17474995345395516
555,1.4072133453084494,12.684375187035705,-2.228601855578057,0.23757011343304724
556,2.3482746011793405,12.684432903563433,-2.2311909773946508,0.25919042829090855
566,1.3537489137325844,12.761489611625484,-2.245326116835132,0.17258098239786068
579,2.4036215425858196,12.760224843656118,-2.244926922132054,0.18511365314607964
589,1.326538320951153,12.851281344483057,-2.267405179407702,0.12851342156699264
602,2.4296473910454264,12.85123995549816,-2.2677843643402915,0.14358841327229088
612,1.3218122747657113,12.95467577831795,-2.2922548986721787,0.1006130107025559
628,2.4354708547295805,12.964235411292371,-2.2966012235873725,0.1053106151353862
1637,2.431478983481753,13.395790466294276,-0.10149048257338324,-0.10039011957138388
1906,1.4840428769466985,12.825528754325086,-0.005666310530638339,0.18731650800792632
1907,1.5784816025395292,12.799818657948416,0.00024791311129178275,0.14430714244471543
1911,1.407228322155892,12.88006614200025,-0.005255952732695762,0.26300654229068754
1912,1.6786228590249965,12.791897093654713,0.00703583458660721,0.10041411825635493
1918,1.353655268452194,12.957047022296122,-0.004527907092865353,0.1869041928386863
1927,1.3278647892342514,13.049904404883625,0.0009431526789921412,0.14588189447606703
1946,1.3213651960214232,13.155930395602883,0.00990565796698906,0.1009231919680571
2022,2.1780585164194854,12.7982418447017,0.0015815004546673038,0.13656245070048367
2060,2.2711529143936624,12.824193791403719,-0.00470119498334713,0.18159578837792378
2101,2.3477916947309803,12.878731714941368,-0.0048937163807317415,0.2589867687287568
2140,2.4023528737959365,12.955391257277245,-0.0054614686832159245,0.1885055562194301
2141,2.428288746351393,13.049938586247924,0.00035268969912214684,0.14822375423885648
2142,2.4369271842774447,13.166384252686425,0.007930848999790836,0.10626933788254356
2143,2.4370789370377866,13.282627458854764,0.006244437576280137,0.10303061323440377
