vertex,x,y,z,angle_defect_radians
546,2.270914208055624,12.631016464430203,-2.2213239793489326,0.18591221127709767
547,2.1779187838409553,12.605246014919127,-2.22285459064535,0.1417057973430118
552,1.677945697802288,12.596327599442084,-2.2289330451875125,0.10394157297634476
553,1.578457453560974,12.604084651149433,-2.2237933781636174,0.13196268044696124
554,1.4856355551107756,12.632679481528795,-2.221071570633477,0.1750673465165974
555,1.4072135503129959,12.684375066343607,-2.228601888805529,0.23770296914791011
556,2.3482740118861316,12.68443208257589,-2.231190605097444,0.25958980606778403
566,1.3537648855750084,12.761502150384079,-2.245313418532002,0.17217220357775487
579,2.4035791861394094,12.760246513352076,-2.2448872473098382,0.18427822248768633
589,1.3265593314631887,12.851285824109288,-2.2673902555443215,0.1280727503462855
602,2.4295974370416804,12.851254828122531,-2.2677388360331565,0.14247571298201123
628,2.4354709916767563,12.964236008632604,-2.296601236828558,0.10370911704747277
1637,2.4313381189091263,13.395892474564176,-0.10148944699792392,-0.10138062526286407
1906,1.4840478480706445,12.825541612254836,-0.005679561932920857,0.1872012466999693
1907,1.5784904062977725,12.799836040292966,0.00022330640520671223,0.1437148718174286
1911,1.4072285100354909,12.880066103754096,-0.005255793239657048,0.26314475311568686
1918,1.3536495384721678,12.957044487927039,-0.00452368139862782,0.18701602455131805
1927,1.3278606755043232,13.04990262453687,0.0009491017574233666,0.14597891054679724
2022,2.1780580318913376,12.798238815808308,0.0015844265030984061,0.13684825960305624
2060,2.2711497065853816,12.824201049399047,-0.004708925331415398,0.18121425024819904
2101,2.3477916047928495,12.878731912499942,-0.0048933422611659935,0.25925928297889356
2140,2.4023464371753387,12.955394805404381,-0.00547103000218855,0.18833250900980592
2141,2.4282816413601456,13.04994336925051,0.0003439347363163989,0.1481015684790693
2142,2.436919852745492,13.166399379297458,0.007938820771004397,0.10600722099863435
2143,2.436938707424328,13.282608620840666,0.006157301203958726,0.101525435314465
