vertex,x,y,z,angle_defect_radians
281,3.21514,15.401,-1.3044,-0.11274059773177925
282,3.143531043508778,15.388451582123755,-1.3786904204972847,-0.12712604327320254
283,3.08016,15.3644,-1.47466,-0.11181393948869356
319,2.7872396748928225,15.4616945035676,-1.154297353609763,-0.24370027167698438
546,2.2778962119991695,12.631465887452292,-2.232769057978783,0.324492778415888
547,2.1875245332080016,12.60679496733064,-2.2273693912632297,0.27768294336399824
553,1.5785,12.6055,-2.2227,0.23195389036998404
554,1.487099681028482,12.631611552038029,-2.2328964527379114,0.32405779844927596
555,1.406251697389235,12.684802327523297,-2.2423520746196477,0.33852396589562117
556,2.35483,12.6778,-2.23544,0.4085827731867725
566,1.34756,12.7574,-2.24947,0.37435950805826324
579,2.39987111193615,12.758749981914473,-2.255407937772969,0.2934916240723239
589,1.3286229212860539,12.840689790635956,-2.265865782989905,0.2546412630285372
602,2.420721705486353,12.843165889082643,-2.270425826793452,0.21823984957623466
1280,4.830331838543341,17.734584711550106,-0.4950716775113114,0.1005461825792856
1286,4.827659826052394,17.64332877746125,-0.5037026608404046,0.10054368576898465
1906,1.4765492411298051,12.828538367356172,0.0013625480723320291,0.3216343381691713
1907,1.5763105063012597,12.808144807425004,0.005800429144493916,0.21759419397388902
1911,1.4101083773105638,12.87692480846274,0.004042794119252802,0.35406666588130287
1918,1.3570192938093664,12.957983734799452,0.00488299995479745,0.30840178395028084
1927,1.3285,13.05,0.0,0.24842209721506003
2022,2.1755526174741977,12.808732145991778,0.0062187098431817234,0.1991965225433131
2060,2.2760324305220365,12.828619546629096,0.002426066735205329,0.3167847338419947
2101,2.3449189495183482,12.875675155734191,0.0036928372556255047,0.33388797835469586
2140,2.3990293077918943,12.947231758048888,0.0017759911363837253,0.3449427470750013
2141,2.4279,13.05,0.0,0.25426203293441896
