vertex,x,y,z,angle_defect_radians
327,-0.02744,0.180304,-0.007157,0.19310173204263714
469,-0.038517735363315674,0.043757894119233275,0.04107212601897404,0.1714898464328577
657,-0.025427,0.181837,-0.008923,0.1726103667799953
775,-0.02561847690077131,0.18286893265145118,-0.010433558702647198,-0.11188160610871578
776,-0.024551,0.183147,-0.010424,0.1176105412135876
893,-0.035464,0.172718,-0.000343,0.15895500539151786
910,-0.05154230402052575,0.049163609246487605,0.03773487856272223,-0.1646748486691475
1049,-0.020488150990972273,0.051073811486269764,0.045541000754912436,-0.11104686038415368
1050,-0.0194088590946586,0.05139271049685721,0.046344675171520855,-0.11805328848109442
1075,0.005506,0.051931,0.05307,0.10411956185275018
1373,-0.029505,0.054557,0.036296,0.12598353590148392
1374,-0.02845399448144689,0.05445405320307397,0.0364120710792164,0.1203477601939148
2119,-0.018059521642154228,0.18722036126178918,-0.01894207583188385,0.1319602180163617
3576,-0.043713089116535646,0.12572111875866138,0.020243625364733436,0.12009973718162426
4006,-0.042488,0.0846,0.04263,-0.11777424973539685
4147,-0.030475,0.086075,0.043319,-0.12333657666418929
4276,-0.030502341405614048,0.08759527813534469,0.04369170779985715,-0.12247867734418916
4798,-0.027498,0.093225,0.044764,-0.1339897916611642
4799,-0.026628,0.093264,0.045173,-0.19653202772797584
4909,-0.049497,0.094634,0.044743,0.11426949211534687
4910,-0.04859590452449305,0.09473199668446916,0.044631860802492165,0.10514796453774067
4932,-0.026467645666346382,0.094667,0.044806805958963025,-0.12213108502849024
5065,-0.026393372598714705,0.09606618008456948,0.04375424800458395,0.15306530297008192
5066,-0.025487,0.095978,0.043833,0.19106951139192518
5458,-0.014549140868841145,0.10029178350852329,0.044300230367630165,-0.12817765902303901
5590,-0.011516933652683891,0.10160492013172438,0.043921695577667515,-0.12281700070396395
6036,-0.0726506452648286,0.10688779399556902,0.0372983612574343,-0.1014006780896588
6394,-0.04417317121660015,0.1264389773322099,0.01985228292067044,0.10751374945536485
6801,-0.03027416144528142,0.15383585549433376,-0.0038273416953327286,0.10112874507310654
7296,-0.02331745953130103,0.1830784712697723,-0.01090592817886194,0.10724818751341658
8541,-0.002342,0.10113,0.044176,0.1119618111177717
9061,-0.0035920548877229432,0.10103925851196238,0.04415651666784144,0.11086866960239061
9185,-0.026538,0.155425,-0.005062,0.11778092389021722
9410,-0.04950371333667443,0.11819333412481244,0.03164868411750038,-0.10115702214599709
10872,-0.048984650287905614,0.11973377497784328,0.030982374618200387,-0.10247524356075
10966,-0.046832,0.144886,0.004129,0.12424022398007167
11015,0.021096488604833045,0.0359444148573416,-0.0026532467321560373,0.14639587482169703
11025,0.018101,0.035496,-0.013674,0.13184232468903345
11060,0.02141016191919642,0.03717835471101061,-0.0027219385284103868,0.4001181075269893
11061,0.02177901854254246,0.03756463573190549,-0.0036361440656692773,-0.20638189713068744
11228,-0.009578,0.178815,-0.028737,0.22517580881024812
11296,-0.061486,0.175719,-0.060676,0.19564006131890377
11348,-0.03463257148394008,0.03548251820418449,-0.031173515781278506,0.18518315747000313
11354,-0.009126,0.168128,-0.022763,0.11590635877748501
11377,-0.009205,0.175559,-0.028798,0.14105001391628136
11651,-0.038487,0.033715,-0.029605,0.14055604615176231
11690,-0.06923570975495127,0.034301201860214535,-0.00475524014473218,-0.3008041804448087
12410,-0.08657673369823515,0.10915404777568309,0.012444069238569472,-0.10119066573281688
12835,-0.009785312543046777,0.1671266012987528,-0.022303643331063286,0.21556820692349143
12913,-0.074935,0.108383,0.037885,-0.1153228722654085
13814,-0.06275,0.178179,-0.059812,0.14267152183910126
13826,-0.06456235592659681,0.17998990249398242,-0.05883736673522211,0.13187340130235414
13827,-0.06542273171429418,0.18039192186881273,-0.05920502296518404,0.12979960480556008
13841,-0.06660355152684407,0.1809477338936219,-0.058237178208291794,0.11677240933518906
13871,-0.07031104433716166,0.1812095215339928,-0.05648341783470241,0.10803050646113621
13906,-0.07268052872556312,0.18086003685190477,-0.05482938826423328,0.12682200484520229
13931,-0.07407080131339398,0.18035108501949945,-0.0536248497892195,0.18493629083782892
13956,-0.010746671064463224,0.1811528087530386,-0.028599264234801143,0.16751564000542407
14031,-0.011505037174423489,0.18292910263071607,-0.027632466513561844,0.1551407061328025
14118,-0.012383284356645466,0.18399292071750595,-0.026565879364518333,0.146858802440068
14166,-0.086186,0.092667,0.002428,0.14248878939920395
14367,-0.08666609796796826,0.10899921503693505,0.013228133228049598,-0.10060707650541245
14447,-0.01569313540481175,0.18669455706338467,-0.023257342546937593,0.11080446927909537
14565,-0.016009099119262564,0.18693458646749234,-0.02212366070516854,0.11983010436806252
14679,-0.000379,0.101174,0.045122,-0.10118674881528278
14685,-0.016379,0.186908,-0.020844,0.12634106679470247
15028,-0.07335892392930958,0.1456813208140713,-0.01482375667172009,-0.11327192589872526
15331,-0.02026730754531124,0.18606870434042208,-0.015093722913978007,0.10588655431350658
15468,-0.020906196015820503,0.18553398188092235,-0.014108526257956782,0.1060086200585475
15656,0.04745149938241085,0.07375608474825888,0.014117360474427873,-0.1203552777479191
15798,0.04789561792253735,0.07321557086613913,0.015550859569865724,-0.12126964439565557
16697,-0.012088,0.101067,0.043961,0.12551545184939217
16726,-0.070339,0.035333,0.010764,0.12355593754445038
16727,-0.069681,0.035477,0.011429,-0.1270554684681643
16735,-0.063119,0.035715,0.018954,-0.31746527513830336
16766,-0.04016011713430235,0.03655228231263063,0.042771749173982174,-0.19404483781495574
16767,-0.038966643362627305,0.036399320237286426,0.043105236706395836,-0.20015273302584113
16805,-0.06141335575170507,0.03701399694057546,0.020014240446822852,-0.3405832252089498
16806,-0.06453193767494718,0.0377464509866479,0.02488564092124552,0.26595818080420663
16836,-0.040104,0.037954,0.04276,-0.19501867743607093
16837,-0.03883219760344279,0.037754068810231044,0.0429921141908325,-0.17988523549391933
16924,-0.039347,0.039285,0.042122,0.16283371021917514
16986,-0.05930664164026152,0.039710198157923544,0.019585286766558706,-0.11910556182203647
17108,-0.03831655600533606,0.041984908783354556,0.04215255389181634,-0.11310695394061754
17198,-0.037940323077279216,0.04322141840388931,0.041687407678583865,-0.13072152374005752
17285,-0.07788886892551883,0.17716374114619243,-0.047968730469419664,0.1002736632201029
17918,-0.028694087674438297,0.05359605224891147,0.03657765258033573,0.15240577024651292
18228,-0.074685,0.14995,-0.029403,0.18594178089250324
18412,-0.07637433048579027,0.1790355784123606,-0.05094361706217564,0.10331117078359697
18838,-0.074396,0.149892,-0.031096,0.1391907771761507
19255,-0.04545337613615839,0.03507685099917494,-0.022389594785380273,0.11553176858489267
19264,-0.047943,0.03566,-0.013273,-0.5253697513265964
19328,-0.060322,0.038556,0.021718,0.16988824484133236
19352,-0.07823457129164918,0.1762958570424284,-0.0491054140192752,0.10001251966715397
19353,-0.0772788919372285,0.17775137454254783,-0.05090244534326621,0.11261616964420396
19354,-0.07761437706195183,0.17774886187062428,-0.05008872491583113,0.13766822431424452
19428,-0.07769776342120734,0.17643915889545886,-0.050144522412388565,0.10630023646747833
19429,-0.07655726005175206,0.17786368730900914,-0.051857915223965156,0.10534258959221543
